week timestamp,track name,arist name,last position,weeks on list,rank,genres
2002-08-16,O CO TYLE MILCZENIA,Anna Maria Jopek,5,11,6,['classic polish pop']
2002-08-16,HERE I AM,Bryan Adams,6,9,7,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']"
2002-08-16,OTHERWISE,Morcheeba,8,4,8,"['big beat', 'downtempo', 'electronica', 'nu jazz', 'trip hop']"
2002-08-16,OCZY TEJ MAŁEJ,"Raz, Dwa, Trzy",13,3,9,"['classic polish pop', 'polish blues', 'sung poetry']"
2002-08-16,ZIELONE USTA,Republika,7,6,10,"['polish post-punk', 'polish rock']"
2002-08-16,LIFELINES,a-ha,15,4,11,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']"
2002-08-16,BEZPOWROTNIE,Kasia Kowalska,9,12,12,['polish pop']
2002-08-16,KNOCKIN' ON HEAVEN'S DOOR,Guns N' Roses,11,13,13,"['glam metal', 'hard rock', 'rock']"
2002-08-16,A THOUSAND MILES,Vanessa Carlton,27,2,14,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']"
2002-08-16,ALL THE TIME IN THE WORLD,Gordon Haskell,22,3,15,[]
2002-08-16,NIM ZAKWITNIE 1000 ROZ,Kora,16,12,16,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']"
2002-08-16,ACIDLAND,Myslovitz,17,17,17,"['polish alternative', 'polish alternative rock', 'polish indie', 'polish indie rock', 'polish pop', 'polish rock']"
2002-08-16,BAŚKA,Wilki,14,16,18,"['dancefloor dnb', 'drum and bass']"
2002-08-16,STALKER,Zbigniew Hołdys,19,10,19,[]
2002-08-16,Czy te oczy mogą kłamać,"Raz, Dwa, Trzy",20,15,20,"['classic polish pop', 'polish blues', 'sung poetry']"
2002-08-16,TO BE FREE,Mike Oldfield,12,7,21,"['album rock', 'art rock', 'new age', 'progressive rock', 'symphonic rock']"
2002-08-16,SUMMER RAIN,U2,N,1,22,"['irish rock', 'permanent wave', 'rock']"
2002-08-16,EXTREME WAYS,Moby,28,2,23,"['downtempo', 'electronica']"
2002-08-16,THE BARRY WILLIAMS SHOW,Peter Gabriel,29,2,24,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']"
2002-08-16,"DZISIAJ MNIE KOCHASZ, JUTRO NIENAWIDZISZ",Sweet Noise & Anna Maria Jopek,21,5,25,['Other']
2002-08-16,BOLERO,Dominik Kwasniewski i Boguslaw Kaczmarczyk,26,9,26,['Other']
2002-08-16,"CICHO, CICHO ODDYCHASZ, SPIAC",Tilt,23,11,27,[]
2002-08-16,MOWIE TAK MYSLE NIE,Ewa Bem,25,15,28,['classic polish pop']
2002-08-16,7-ME NIEBO NIENAWISCI,Lady Pank,30,2,29,['polish rock']
2002-08-16,THE RISING,Bruce Springsteen,N,1,30,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']"
2002-08-23,NIEWINNOŚĆ,Edyta Bartosiewicz,2,7,1,"['classic polish pop', 'polish alternative', 'polish pop', 'polish rock']"
2002-08-23,IN MY PLACE,Coldplay,1,6,2,"['permanent wave', 'pop']"
2002-08-23,HERO,Chad Kroeger feat. Josey Scott,3,8,3,['Other']
2002-08-23,OTHERWISE,Morcheeba,8,5,4,"['big beat', 'downtempo', 'electronica', 'nu jazz', 'trip hop']"
2002-08-23,OCZY TEJ MAŁEJ,"Raz, Dwa, Trzy",9,4,5,"['classic polish pop', 'polish blues', 'sung poetry']"
2002-08-23,BY THE WAY,Red Hot Chili Peppers,4,12,6,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
2002-08-23,A LITTLE LESS CONVERSATION,Elvis vs JXL,5,10,7,[]
2002-08-23,LIFELINES,a-ha,11,5,8,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']"
2002-08-23,O CO TYLE MILCZENIA,Anna Maria Jopek,6,12,9,['classic polish pop']
2002-08-23,ZIELONE USTA,Republika,10,7,10,"['polish post-punk', 'polish rock']"
2002-08-23,HERE I AM,Bryan Adams,7,10,11,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']"
2002-08-23,A THOUSAND MILES,Vanessa Carlton,14,3,12,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']"
2002-08-23,BEZPOWROTNIE,Kasia Kowalska,12,13,13,['polish pop']
2002-08-23,SUMMER RAIN,U2,22,2,14,"['irish rock', 'permanent wave', 'rock']"
2002-08-23,THE BARRY WILLIAMS SHOW,Peter Gabriel,24,3,15,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']"
2002-08-23,KNOCKIN' ON HEAVEN'S DOOR,Guns N' Roses,13,14,16,"['glam metal', 'hard rock', 'rock']"
2002-08-23,ACIDLAND,Myslovitz,17,18,17,"['polish alternative', 'polish alternative rock', 'polish indie', 'polish indie rock', 'polish pop', 'polish rock']"
2002-08-23,EXTREME WAYS,Moby,23,3,18,"['downtempo', 'electronica']"
2002-08-23,ALL THE TIME IN THE WORLD,Gordon Haskell,15,4,19,[]
2002-08-23,Czy te oczy mogą kłamać,"Raz, Dwa, Trzy",20,16,20,"['classic polish pop', 'polish blues', 'sung poetry']"
2002-08-23,NIM ZAKWITNIE 1000 ROZ,Kora,16,13,21,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']"
2002-08-23,STALKER,Zbigniew Hołdys,19,11,22,[]
2002-08-23,"DZISIAJ MNIE KOCHASZ, JUTRO NIENAWIDZISZ",Sweet Noise & Anna Maria Jopek,25,6,23,['Other']
2002-08-23,7-ME NIEBO NIENAWISCI,Lady Pank,29,3,24,['polish rock']
2002-08-23,BAŚKA,Wilki,18,17,25,"['dancefloor dnb', 'drum and bass']"
2002-08-23,BOLERO,Dominik Kwasniewski i Boguslaw Kaczmarczyk,26,10,26,['Other']
2002-08-23,WSZYSTKIEGO NAJLEPSZEGO,Ewa Bem,N,1,27,['classic polish pop']
2002-08-23,THE RISING,Bruce Springsteen,30,2,28,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']"
2002-08-23,LATO LUBI NAS,Jerzy Grunwald,N,1,29,[]
2002-08-23,WHEN THE STARS GO BLUE,The Corrs & Bono,N,1,30,['Other']
2002-08-30,HERO,Chad Kroeger feat. Josey Scott,3,9,1,['Other']
2002-08-30,IN MY PLACE,Coldplay,2,7,2,"['permanent wave', 'pop']"
2002-08-30,OCZY TEJ MAŁEJ,"Raz, Dwa, Trzy",5,5,3,"['classic polish pop', 'polish blues', 'sung poetry']"
2002-08-30,NIEWINNOŚĆ,Edyta Bartosiewicz,1,8,4,"['classic polish pop', 'polish alternative', 'polish pop', 'polish rock']"
2002-08-30,LIFELINES,a-ha,8,6,5,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']"
2002-08-30,OTHERWISE,Morcheeba,4,6,6,"['big beat', 'downtempo', 'electronica', 'nu jazz', 'trip hop']"
2002-08-30,A LITTLE LESS CONVERSATION,Elvis vs JXL,7,11,7,[]
2002-08-30,BY THE WAY,Red Hot Chili Peppers,6,13,8,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
2002-08-30,O CO TYLE MILCZENIA,Anna Maria Jopek,9,13,9,['classic polish pop']
2002-08-30,A THOUSAND MILES,Vanessa Carlton,12,4,10,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']"
2002-08-30,ZIELONE USTA,Republika,10,8,11,"['polish post-punk', 'polish rock']"
2002-08-30,WSZYSTKIEGO NAJLEPSZEGO,Ewa Bem,27,2,12,['classic polish pop']
2002-08-30,THE BARRY WILLIAMS SHOW,Peter Gabriel,15,4,13,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']"
2002-08-30,SUMMER RAIN,U2,14,3,14,"['irish rock', 'permanent wave', 'rock']"
2002-08-30,EXTREME WAYS,Moby,18,4,15,"['downtempo', 'electronica']"
2002-08-30,WHEN THE STARS GO BLUE,The Corrs & Bono,30,2,16,['Other']
2002-08-30,HERE I AM,Bryan Adams,11,11,17,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']"
2002-08-30,7-ME NIEBO NIENAWISCI,Lady Pank,24,4,18,['polish rock']
2002-08-30,ALL THE TIME IN THE WORLD,Gordon Haskell,19,5,19,[]
2002-08-30,BEZPOWROTNIE,Kasia Kowalska,13,14,20,['polish pop']
2002-08-30,Czy te oczy mogą kłamać,"Raz, Dwa, Trzy",20,17,21,"['classic polish pop', 'polish blues', 'sung poetry']"
2002-08-30,Sprzedawcy marzeń,Myslovitz,N,1,22,"['polish alternative', 'polish alternative rock', 'polish indie', 'polish indie rock', 'polish pop', 'polish rock']"
2002-08-30,ACIDLAND,Myslovitz,17,19,23,"['polish alternative', 'polish alternative rock', 'polish indie', 'polish indie rock', 'polish pop', 'polish rock']"
2002-08-30,"DZISIAJ MNIE KOCHASZ, JUTRO NIENAWIDZISZ",Sweet Noise & Anna Maria Jopek,23,7,24,['Other']
2002-08-30,LATO LUBI NAS,Jerzy Grunwald,29,2,25,[]
2002-08-30,THE RISING,Bruce Springsteen,28,3,26,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']"
2002-08-30,STALKER,Zbigniew Hołdys,22,12,27,[]
2002-08-30,ZACHEM YA,Tatu,N,1,28,"['dance pop', 'girl group']"
2002-08-30,KNOCKIN' ON HEAVEN'S DOOR,Guns N' Roses,16,15,29,"['glam metal', 'hard rock', 'rock']"
2002-08-30,MORNING DEW,Robert Plant,N,1,30,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'symphonic rock', 'uk americana']"
2002-09-06,IN MY PLACE,Coldplay,2,8,1,"['permanent wave', 'pop']"
2002-09-06,HERO,Chad Kroeger feat. Josey Scott,1,10,2,['Other']
2002-09-06,OCZY TEJ MAŁEJ,"Raz, Dwa, Trzy",3,6,3,"['classic polish pop', 'polish blues', 'sung poetry']"
2002-09-06,LIFELINES,a-ha,5,7,4,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']"
2002-09-06,NIEWINNOŚĆ,Edyta Bartosiewicz,4,9,5,"['classic polish pop', 'polish alternative', 'polish pop', 'polish rock']"
2002-09-06,OTHERWISE,Morcheeba,6,7,6,"['big beat', 'downtempo', 'electronica', 'nu jazz', 'trip hop']"
2002-09-06,A LITTLE LESS CONVERSATION,Elvis vs JXL,7,12,7,[]
2002-09-06,BY THE WAY,Red Hot Chili Peppers,8,14,8,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
2002-09-06,WHEN THE STARS GO BLUE,The Corrs & Bono,16,3,9,['Other']
2002-09-06,A THOUSAND MILES,Vanessa Carlton,10,5,10,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']"
2002-09-06,O CO TYLE MILCZENIA,Anna Maria Jopek,9,14,11,['classic polish pop']
2002-09-06,SUMMER RAIN,U2,14,4,12,"['irish rock', 'permanent wave', 'rock']"
2002-09-06,ZIELONE USTA,Republika,11,9,13,"['polish post-punk', 'polish rock']"
2002-09-06,Sprzedawcy marzeń,Myslovitz,22,2,14,"['polish alternative', 'polish alternative rock', 'polish indie', 'polish indie rock', 'polish pop', 'polish rock']"
2002-09-06,ALL THE TIME IN THE WORLD,Gordon Haskell,19,6,15,[]
2002-09-06,7-ME NIEBO NIENAWISCI,Lady Pank,18,5,16,['polish rock']
2002-09-06,EXTREME WAYS,Moby,15,5,17,"['downtempo', 'electronica']"
2002-09-06,WSZYSTKIEGO NAJLEPSZEGO,Ewa Bem,12,3,18,['classic polish pop']
2002-09-06,THE BARRY WILLIAMS SHOW,Peter Gabriel,13,5,19,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']"
2002-09-06,URKE,Wilki,N,1,20,"['dancefloor dnb', 'drum and bass']"
2002-09-06,LATO LUBI NAS,Jerzy Grunwald,25,3,21,[]
2002-09-06,MORNING DEW,Robert Plant,30,2,22,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'symphonic rock', 'uk americana']"
2002-09-06,Czy te oczy mogą kłamać,"Raz, Dwa, Trzy",21,18,23,"['classic polish pop', 'polish blues', 'sung poetry']"
2002-09-06,HERE I AM,Bryan Adams,17,12,24,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']"
2002-09-06,"DZISIAJ MNIE KOCHASZ, JUTRO NIENAWIDZISZ",Sweet Noise & Anna Maria Jopek,24,8,25,['Other']
2002-09-06,ACIDLAND,Myslovitz,23,20,26,"['polish alternative', 'polish alternative rock', 'polish indie', 'polish indie rock', 'polish pop', 'polish rock']"
2002-09-06,ZACHEM YA,Tatu,28,2,27,"['dance pop', 'girl group']"
2002-09-06,THE RISING,Bruce Springsteen,26,4,28,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']"
2002-09-06,BEZ CIEBIE ZNIKAM,Ira,N,1,29,['reggae rock']
2002-09-06,WHY AYE MAN,Mark Knopfler,N,1,30,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2002-09-13,OCZY TEJ MAŁEJ,"Raz, Dwa, Trzy",3,7,1,"['classic polish pop', 'polish blues', 'sung poetry']"
2002-09-13,IN MY PLACE,Coldplay,1,9,2,"['permanent wave', 'pop']"
2002-09-13,HERO,Chad Kroeger feat. Josey Scott,2,11,3,['Other']
2002-09-13,LIFELINES,a-ha,4,8,4,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']"
2002-09-13,Sprzedawcy marzeń,Myslovitz,14,3,5,"['polish alternative', 'polish alternative rock', 'polish indie', 'polish indie rock', 'polish pop', 'polish rock']"
2002-09-13,NIEWINNOŚĆ,Edyta Bartosiewicz,5,10,6,"['classic polish pop', 'polish alternative', 'polish pop', 'polish rock']"
2002-09-13,A LITTLE LESS CONVERSATION,Elvis vs JXL,7,13,7,[]
2002-09-13,BY THE WAY,Red Hot Chili Peppers,8,15,8,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
2002-09-13,A THOUSAND MILES,Vanessa Carlton,10,6,9,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']"
2002-09-13,OTHERWISE,Morcheeba,6,8,10,"['big beat', 'downtempo', 'electronica', 'nu jazz', 'trip hop']"
2002-09-13,WSZYSTKIEGO NAJLEPSZEGO,Ewa Bem,18,4,11,['classic polish pop']
2002-09-13,EXTREME WAYS,Moby,17,6,12,"['downtempo', 'electronica']"
2002-09-13,ZIELONE USTA,Republika,13,10,13,"['polish post-punk', 'polish rock']"
2002-09-13,LATO LUBI NAS,Jerzy Grunwald,21,4,14,[]
2002-09-13,WHEN THE STARS GO BLUE,The Corrs & Bono,9,4,15,['Other']
2002-09-13,7-ME NIEBO NIENAWISCI,Lady Pank,16,6,16,['polish rock']
2002-09-13,ZACHEM YA,Tatu,27,3,17,"['dance pop', 'girl group']"
2002-09-13,URKE,Wilki,20,2,18,"['dancefloor dnb', 'drum and bass']"
2002-09-13,O CO TYLE MILCZENIA,Anna Maria Jopek,11,15,19,['classic polish pop']
2002-09-13,MORNING DEW,Robert Plant,22,3,20,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'symphonic rock', 'uk americana']"
2002-09-13,THE BARRY WILLIAMS SHOW,Peter Gabriel,19,6,21,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']"
2002-09-13,SUMMER RAIN,U2,12,5,22,"['irish rock', 'permanent wave', 'rock']"
2002-09-13,BEZ CIEBIE ZNIKAM,Ira,29,2,23,['reggae rock']
2002-09-13,WHY AYE MAN,Mark Knopfler,30,2,24,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2002-09-13,HERE I AM,Bryan Adams,24,13,25,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']"
2002-09-13,Czy te oczy mogą kłamać,"Raz, Dwa, Trzy",23,19,26,"['classic polish pop', 'polish blues', 'sung poetry']"
2002-09-13,IMAGINE,JOHN LENNON / THE PLASTIC ONO BAND,N,1,27,['Other']
2002-09-13,"DZISIAJ MNIE KOCHASZ, JUTRO NIENAWIDZISZ",Sweet Noise & Anna Maria Jopek,25,9,28,['Other']
2002-09-13,A SORTA FAIRYTALE,Tori Amos,N,1,29,"['art pop', 'dark pop', 'ectofolk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']"
2002-09-13,ALL THE TIME IN THE WORLD,Gordon Haskell,15,7,30,[]
2002-09-20,OCZY TEJ MAŁEJ,"Raz, Dwa, Trzy",1,8,1,"['classic polish pop', 'polish blues', 'sung poetry']"
2002-09-20,LIFELINES,a-ha,4,9,2,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']"
2002-09-20,HERO,Chad Kroeger feat. Josey Scott,3,12,3,['Other']
2002-09-20,Sprzedawcy marzeń,Myslovitz,5,4,4,"['polish alternative', 'polish alternative rock', 'polish indie', 'polish indie rock', 'polish pop', 'polish rock']"
2002-09-20,IN MY PLACE,Coldplay,2,10,5,"['permanent wave', 'pop']"
2002-09-20,URKE,Wilki,18,3,6,"['dancefloor dnb', 'drum and bass']"
2002-09-20,NIEWINNOŚĆ,Edyta Bartosiewicz,6,11,7,"['classic polish pop', 'polish alternative', 'polish pop', 'polish rock']"
2002-09-20,A SORTA FAIRYTALE,Tori Amos,29,2,8,"['art pop', 'dark pop', 'ectofolk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']"
2002-09-20,A THOUSAND MILES,Vanessa Carlton,9,7,9,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']"
2002-09-20,IMAGINE,JOHN LENNON / THE PLASTIC ONO BAND,27,2,10,['Other']
2002-09-20,ELECTRICAL STORM,U2,N,1,11,"['irish rock', 'permanent wave', 'rock']"
2002-09-20,BY THE WAY,Red Hot Chili Peppers,8,16,12,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
2002-09-20,OTHERWISE,Morcheeba,10,9,13,"['big beat', 'downtempo', 'electronica', 'nu jazz', 'trip hop']"
2002-09-20,MORNING DEW,Robert Plant,20,4,14,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'symphonic rock', 'uk americana']"
2002-09-20,WHY AYE MAN,Mark Knopfler,24,3,15,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2002-09-20,ZACHEM YA,Tatu,17,4,16,"['dance pop', 'girl group']"
2002-09-20,BEZ KSIEZYCA,Katarzyna Groniec,N,1,17,"['classic polish pop', 'sung poetry']"
2002-09-20,WSZYSTKIEGO NAJLEPSZEGO,Ewa Bem,11,5,18,['classic polish pop']
2002-09-20,A LITTLE LESS CONVERSATION,Elvis vs JXL,7,14,19,[]
2002-09-20,LATO LUBI NAS,Jerzy Grunwald,14,5,20,[]
2002-09-20,THE ZEPHYR SONG,Red Hot Chili Peppers,N,1,21,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
2002-09-20,EXTREME WAYS,Moby,12,7,22,"['downtempo', 'electronica']"
2002-09-20,BEZ CIEBIE ZNIKAM,Ira,23,3,23,['reggae rock']
2002-09-20,ZIELONE USTA,Republika,13,11,24,"['polish post-punk', 'polish rock']"
2002-09-20,HERE I AM,Bryan Adams,25,14,25,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']"
2002-09-20,THE BARRY WILLIAMS SHOW,Peter Gabriel,21,7,26,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']"
2002-09-20,O CO TYLE MILCZENIA,Anna Maria Jopek,19,16,27,['classic polish pop']
2002-09-20,7-ME NIEBO NIENAWISCI,Lady Pank,16,7,28,['polish rock']
2002-09-20,Czy te oczy mogą kłamać,"Raz, Dwa, Trzy",26,20,29,"['classic polish pop', 'polish blues', 'sung poetry']"
2002-09-20,"DZISIAJ MNIE KOCHASZ, JUTRO NIENAWIDZISZ",Sweet Noise & Anna Maria Jopek,28,10,30,['Other']
2002-09-27,OCZY TEJ MAŁEJ,"Raz, Dwa, Trzy",1,9,1,"['classic polish pop', 'polish blues', 'sung poetry']"
2002-09-27,LIFELINES,a-ha,2,10,2,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']"
2002-09-27,IN MY PLACE,Coldplay,5,11,3,"['permanent wave', 'pop']"
2002-09-27,Sprzedawcy marzeń,Myslovitz,4,5,4,"['polish alternative', 'polish alternative rock', 'polish indie', 'polish indie rock', 'polish pop', 'polish rock']"
2002-09-27,HERO,Chad Kroeger feat. Josey Scott,3,13,5,['Other']
2002-09-27,URKE,Wilki,6,4,6,"['dancefloor dnb', 'drum and bass']"
2002-09-27,A SORTA FAIRYTALE,Tori Amos,8,3,7,"['art pop', 'dark pop', 'ectofolk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']"
2002-09-27,IMAGINE,JOHN LENNON / THE PLASTIC ONO BAND,10,3,8,['Other']
2002-09-27,THE ZEPHYR SONG,Red Hot Chili Peppers,21,2,9,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
2002-09-27,BEZ KSIEZYCA,Katarzyna Groniec,17,2,10,"['classic polish pop', 'sung poetry']"
2002-09-27,ELECTRICAL STORM,U2,11,2,11,"['irish rock', 'permanent wave', 'rock']"
2002-09-27,A THOUSAND MILES,Vanessa Carlton,9,8,12,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']"
2002-09-27,BEZ CIEBIE ZNIKAM,Ira,23,4,13,['reggae rock']
2002-09-27,NIEWINNOŚĆ,Edyta Bartosiewicz,7,12,14,"['classic polish pop', 'polish alternative', 'polish pop', 'polish rock']"
2002-09-27,WHY AYE MAN,Mark Knopfler,15,4,15,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2002-09-27,MORNING DEW,Robert Plant,14,5,16,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'symphonic rock', 'uk americana']"
2002-09-27,BY THE WAY,Red Hot Chili Peppers,12,17,17,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
2002-09-27,ZACHEM YA,Tatu,16,5,18,"['dance pop', 'girl group']"
2002-09-27,WSZYSTKIEGO NAJLEPSZEGO,Ewa Bem,18,6,19,['classic polish pop']
2002-09-27,THE BARRY WILLIAMS SHOW,Peter Gabriel,26,8,20,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']"
2002-09-27,LATO LUBI NAS,Jerzy Grunwald,20,6,21,[]
2002-09-27,EXTREME WAYS,Moby,22,8,22,"['downtempo', 'electronica']"
2002-09-27,OTHERWISE,Morcheeba,13,10,23,"['big beat', 'downtempo', 'electronica', 'nu jazz', 'trip hop']"
2002-09-27,7-ME NIEBO NIENAWISCI,Lady Pank,28,8,24,['polish rock']
2002-09-27,ZIELONE USTA,Republika,24,12,25,"['polish post-punk', 'polish rock']"
2002-09-27,A LITTLE LESS CONVERSATION,Elvis vs JXL,19,15,26,[]
2002-09-27,O CO TYLE MILCZENIA,Anna Maria Jopek,27,17,27,['classic polish pop']
2002-09-27,HERE I AM,Bryan Adams,25,15,28,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']"
2002-09-27,ANTIDOTUM,Kasia Kowalska,N,1,29,['polish pop']
2002-09-27,IRLANDIA ZIELONA,Kowalski,N,1,30,"['calming instrumental', 'focus']"
1984-05-05,"NO FEAR, NO HATE, NO PAIN, NO BROKEN HEART",Eurythmics,2,6,1,"['art rock', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']"
1984-05-05,WOULDN'T IT BE GOOD,Nik Kershaw,1,9,2,"['europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
1984-05-05,ZABIJ TO,Lady Pank,5,3,3,['polish rock']
1984-05-05,HEART FROM THE START,Classix Nouveaux,4,11,4,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
1984-05-05,THE LION'S MOUTH,Kajagoogoo,3,8,5,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
1984-05-05,PEOPLE ARE PEOPLE,Depeche Mode,21,3,6,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
1984-05-05,KRAKOWSKI SPLEEN,Maanam,7,5,7,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
1984-05-05,BOBBY X,Oddział Zamknięty,8,3,8,['polish punk']
1984-05-05,STILL LOVING YOU,Scorpions,10,10,9,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
1984-05-05,I WANT TO BREAK FREE,Queen,17,3,10,"['classic rock', 'glam rock', 'rock']"
1984-05-05,AGAINST ALL ODDS (TAKE A LOOK AT ME NOW),Phil Collins,13,6,11,"['mellow gold', 'rock drums', 'soft rock']"
1984-05-05,HELLO,Lionel Richie,14,9,12,"['adult standards', 'disco', 'mellow gold', 'quiet storm', 'soft rock']"
1984-05-05,THRILLER,Michael Jackson,11,7,13,"['pop', 'r&b', 'soul']"
1984-05-05,"AKU-HARA, KRAJ ZE SNU",Lombard,15,12,14,['corridos clasicos']
1984-05-05,?,Nena,6,8,15,"['german pop', 'german rock', 'new wave pop']"
